"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-29-07-13-00-log.csv 1 360",,,,"Date:","29 Aug 2022 07:13:00 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
29-08 07:13:09,1.760,19.941,78.299,0.0,0.0,0.0,129765376.0,25739264.0,262418432.0,3596341248.0,2080.0,17080.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44028.0,128521.0,2.0,0.0,5.0
29-08 07:13:10,7.645,16.820,75.229,0.0,0.0,0.306,128323584.0,25739264.0,262696960.0,3597504512.0,2048.0,17072.0,540672.0,0.0,8.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,179.0,16.0,12.0,0.0,0.0,42755.0,126212.0,2.0,0.0,7.0
29-08 07:13:11,5.539,19.242,75.219,0.0,0.0,0.0,130510848.0,25739264.0,262701056.0,3595313152.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1248.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44000.0,128001.0,4.0,0.0,5.0
29-08 07:13:12,1.294,17.152,81.553,0.0,0.0,0.0,130252800.0,25739264.0,262701056.0,3595571200.0,2080.0,17077.0,0.0,32768.0,0.0,4.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,56808.0,141847.0,4.0,0.0,5.0
29-08 07:13:13,1.238,21.053,77.709,0.0,0.0,0.0,130285568.0,25739264.0,262701056.0,3595538432.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58870.0,144008.0,2.0,0.0,5.0
29-08 07:13:14,1.274,18.790,79.936,0.0,0.0,0.0,130252800.0,25739264.0,262701056.0,3595571200.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58890.0,144092.0,2.0,0.0,5.0
29-08 07:13:15,7.788,19.315,72.897,0.0,0.0,0.0,130248704.0,25739264.0,262705152.0,3595571200.0,2112.0,17074.0,0.0,0.0,0.0,0.0,1116.0,14671.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,55059.0,136709.0,5.0,0.0,13.0
29-08 07:13:16,1.954,16.612,81.433,0.0,0.0,0.0,130244608.0,25739264.0,262709248.0,3595571200.0,2112.0,17074.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58892.0,144107.0,4.0,0.0,5.0
29-08 07:13:17,0.641,18.910,80.449,0.0,0.0,0.0,129986560.0,25739264.0,262709248.0,3595829248.0,2112.0,17074.0,0.0,32768.0,0.0,4.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59016.0,144373.0,1.0,0.0,5.0
29-08 07:13:18,1.299,18.182,80.519,0.0,0.0,0.0,130142208.0,25739264.0,262713344.0,3595669504.0,2112.0,17082.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58455.0,143211.0,1.0,0.0,10.0
29-08 07:13:19,2.875,17.252,79.872,0.0,0.0,0.0,130109440.0,25739264.0,262713344.0,3595702272.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1415.0,20092.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58910.0,144179.0,5.0,0.0,5.0
29-08 07:13:20,2.830,20.126,77.044,0.0,0.0,0.0,130142208.0,25739264.0,262713344.0,3595669504.0,2080.0,17083.0,0.0,0.0,0.0,0.0,1442.0,19357.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58736.0,143826.0,5.0,0.0,8.0
29-08 07:13:21,2.229,17.834,79.936,0.0,0.0,0.0,130150400.0,25739264.0,262713344.0,3595661312.0,2080.0,17081.0,0.0,0.0,0.0,0.0,1345.0,19927.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58944.0,144212.0,5.0,0.0,5.0
29-08 07:13:22,13.353,19.585,66.766,0.297,0.0,0.0,130150400.0,25739264.0,262721536.0,3595653120.0,2048.0,17078.0,0.0,32768.0,0.0,4.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,49304.0,133269.0,6.0,0.0,7.0
29-08 07:13:23,0.597,19.104,80.299,0.0,0.0,0.0,130117632.0,25739264.0,262721536.0,3595685888.0,2048.0,17078.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43815.0,127906.0,4.0,0.0,5.0
29-08 07:13:24,1.466,19.941,78.592,0.0,0.0,0.0,130408448.0,25739264.0,262721536.0,3595395072.0,2048.0,17078.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44031.0,128222.0,0.0,0.0,5.0
29-08 07:13:25,8.605,21.365,70.030,0.0,0.0,0.0,130371584.0,25739264.0,262725632.0,3595427840.0,2080.0,17074.0,0.0,0.0,0.0,0.0,1446.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,48709.0,129340.0,3.0,0.0,13.0
29-08 07:13:26,1.899,18.671,79.430,0.0,0.0,0.0,130404352.0,25739264.0,262725632.0,3595395072.0,2080.0,17074.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58322.0,143949.0,5.0,0.0,5.0
29-08 07:13:27,0.962,18.910,80.128,0.0,0.0,0.0,130371584.0,25739264.0,262725632.0,3595427840.0,2080.0,17074.0,0.0,32768.0,0.0,4.0,1408.0,20010.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58325.0,143923.0,4.0,0.0,5.0
29-08 07:13:28,1.887,20.126,77.987,0.0,0.0,0.0,130613248.0,25739264.0,262725632.0,3595186176.0,2112.0,17079.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,57831.0,142949.0,3.0,0.0,10.0
29-08 07:13:29,0.935,20.872,78.193,0.0,0.0,0.0,130228224.0,25739264.0,262737920.0,3595558912.0,2112.0,17079.0,0.0,8192.0,0.0,2.0,1314.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58328.0,143913.0,4.0,0.0,5.0
29-08 07:13:30,2.034,13.220,84.746,0.0,0.0,0.0,130260992.0,25739264.0,262737920.0,3595526144.0,2112.0,17079.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58261.0,143774.0,5.0,0.0,5.0
29-08 07:13:31,1.027,12.671,86.301,0.0,0.0,0.0,130260992.0,25739264.0,262737920.0,3595526144.0,2112.0,17079.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58409.0,144089.0,3.0,0.0,5.0
29-08 07:13:32,0.946,19.874,79.180,0.0,0.0,0.0,130260992.0,25739264.0,262737920.0,3595526144.0,2112.0,17079.0,0.0,57344.0,0.0,4.0,1248.0,19868.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58230.0,143575.0,3.0,0.0,5.0
29-08 07:13:33,8.978,21.981,69.040,0.0,0.0,0.0,130379776.0,25739264.0,262746112.0,3595399168.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,53321.0,137539.0,4.0,0.0,7.0
29-08 07:13:34,1.153,20.461,78.386,0.0,0.0,0.0,130895872.0,25743360.0,262742016.0,3594883072.0,2080.0,17077.0,8192.0,188416.0,2.0,22.0,1314.0,20899.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,40922.0,123745.0,6.0,0.0,5.0
29-08 07:13:35,7.536,19.710,72.754,0.0,0.0,0.0,130863104.0,25743360.0,262774784.0,3594883072.0,2080.0,17074.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,37624.0,118742.0,2.0,0.0,13.0
29-08 07:13:36,1.813,17.221,80.967,0.0,0.0,0.0,130830336.0,25743360.0,262774784.0,3594915840.0,2080.0,17074.0,0.0,0.0,0.0,0.0,1188.0,18861.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43821.0,126397.0,6.0,0.0,5.0
29-08 07:13:37,0.926,16.049,83.025,0.0,0.0,0.0,130674688.0,25743360.0,262778880.0,3595067392.0,2080.0,17074.0,0.0,57344.0,0.0,4.0,1314.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43314.0,126031.0,1.0,0.0,5.0
29-08 07:13:38,0.860,23.209,75.931,0.0,0.0,0.0,130576384.0,25743360.0,262778880.0,3595165696.0,2048.0,17079.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43910.0,126877.0,5.0,0.0,10.0
29-08 07:13:39,1.511,17.523,80.967,0.0,0.0,0.0,130445312.0,25743360.0,262778880.0,3595296768.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1481.0,21123.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43804.0,126260.0,5.0,0.0,5.0
29-08 07:13:40,2.346,20.528,77.126,0.0,0.0,0.0,130691072.0,25743360.0,262778880.0,3595051008.0,2080.0,17081.0,0.0,0.0,0.0,0.0,1376.0,19291.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,44057.0,126365.0,3.0,0.0,8.0
29-08 07:13:41,2.812,20.312,76.875,0.0,0.0,0.0,130473984.0,25743360.0,262782976.0,3595264000.0,2080.0,17081.0,0.0,0.0,0.0,0.0,1411.0,18962.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58362.0,142954.0,5.0,0.0,5.0
29-08 07:13:42,1.286,19.293,79.421,0.0,0.0,0.0,130441216.0,25743360.0,262782976.0,3595296768.0,2080.0,17081.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58398.0,143085.0,6.0,0.0,1.0
29-08 07:13:43,0.625,16.875,82.500,0.0,0.0,0.0,130473984.0,25743360.0,262782976.0,3595264000.0,2080.0,17081.0,0.0,32768.0,0.0,4.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43233.0,126087.0,1.0,0.0,4.0
29-08 07:13:44,4.142,13.905,81.953,0.0,0.0,0.0,127893504.0,25743360.0,262787072.0,3597840384.0,2080.0,17062.0,0.0,24576.0,0.0,2.0,1254.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,29674.0,111693.0,4.0,0.0,5.0
29-08 07:13:45,14.072,20.359,65.269,0.0,0.0,0.299,130756608.0,25743360.0,262791168.0,3594973184.0,2112.0,17074.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,41970.0,123888.0,1.0,0.0,15.0
29-08 07:13:46,2.812,14.375,82.812,0.0,0.0,0.0,130789376.0,25743360.0,262791168.0,3594940416.0,2112.0,17074.0,0.0,0.0,0.0,0.0,1182.0,18837.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45326.0,127518.0,4.0,0.0,6.0
29-08 07:13:47,0.637,19.427,79.936,0.0,0.0,0.0,130764800.0,25743360.0,262791168.0,3594964992.0,2080.0,17070.0,0.0,0.0,0.0,0.0,1417.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59088.0,143606.0,3.0,0.0,5.0
29-08 07:13:48,1.506,22.590,75.904,0.0,0.0,0.0,130752512.0,25743360.0,262795264.0,3594973184.0,2016.0,17078.0,0.0,49152.0,0.0,4.0,1212.0,18885.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59456.0,146212.0,2.0,0.0,18.0
29-08 07:13:49,0.319,17.572,82.109,0.0,0.0,0.0,130621440.0,25743360.0,262795264.0,3595104256.0,1984.0,17075.0,0.0,0.0,0.0,0.0,1404.0,18951.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,59654.0,146871.0,3.0,0.0,9.0
29-08 07:13:50,2.147,14.417,83.436,0.0,0.0,0.0,130588672.0,25743360.0,262795264.0,3595137024.0,1952.0,17075.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47337.0,133684.0,3.0,0.0,9.0
29-08 07:13:51,0.843,14.326,84.831,0.0,0.0,0.0,130461696.0,25743360.0,262795264.0,3595264000.0,1888.0,17075.0,0.0,0.0,0.0,0.0,1472.0,19982.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,33810.0,122223.0,0.0,0.0,9.0
29-08 07:13:52,1.972,11.549,86.479,0.0,0.0,0.0,130699264.0,25743360.0,262799360.0,3595022336.0,1824.0,17075.0,0.0,0.0,0.0,0.0,1344.0,20947.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,30907.0,118317.0,4.0,0.0,9.0
29-08 07:13:53,2.346,10.264,87.390,0.0,0.0,0.0,130383872.0,25743360.0,262799360.0,3595337728.0,1792.0,17075.0,0.0,32768.0,0.0,4.0,1621.0,19131.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42789.0,132023.0,3.0,0.0,17.0
29-08 07:13:54,4.023,15.517,80.460,0.0,0.0,0.0,130469888.0,25743360.0,262803456.0,3595247616.0,1728.0,17074.0,0.0,0.0,0.0,0.0,3486.0,23144.0,9.0,11.0,0.0,1.0,0.0,179.0,17.0,12.0,0.0,0.0,46370.0,135369.0,6.0,0.0,39.0
29-08 07:13:55,8.798,21.408,69.795,0.0,0.0,0.0,131182592.0,25743360.0,262807552.0,3594530816.0,2112.0,17068.0,0.0,0.0,0.0,0.0,1511.0,19188.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43330.0,125620.0,6.0,0.0,17.0
29-08 07:13:56,8.523,22.159,69.318,0.0,0.0,0.0,130654208.0,25743360.0,262811648.0,3595055104.0,2080.0,17066.0,0.0,0.0,0.0,0.0,1434.0,19041.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,35493.0,116888.0,3.0,0.0,15.0
29-08 07:13:57,1.511,17.523,80.967,0.0,0.0,0.0,130756608.0,25743360.0,262811648.0,3594952704.0,2080.0,17066.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,10.0,0.0,2.0,0.0,178.0,16.0,12.0,0.0,0.0,43670.0,127772.0,4.0,0.0,5.0
29-08 07:13:58,0.906,19.033,80.060,0.0,0.0,0.0,130719744.0,25743360.0,262815744.0,3594985472.0,2080.0,17080.0,0.0,32768.0,0.0,4.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43857.0,127770.0,0.0,0.0,10.0
29-08 07:13:59,0.898,18.862,80.240,0.0,0.0,0.0,130494464.0,25743360.0,262815744.0,3595210752.0,2048.0,17077.0,0.0,0.0,0.0,0.0,1415.0,19061.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43959.0,127833.0,3.0,0.0,5.0
29-08 07:14:00,3.216,19.883,76.901,0.0,0.0,0.0,130752512.0,25743360.0,262815744.0,3594952704.0,2048.0,17083.0,0.0,0.0,0.0,0.0,1376.0,21022.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43682.0,127292.0,2.0,0.0,8.0
29-08 07:14:01,2.160,16.358,81.481,0.0,0.0,0.0,130719744.0,25743360.0,262815744.0,3594985472.0,2048.0,17081.0,0.0,0.0,0.0,0.0,1471.0,19268.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43291.0,126068.0,1.0,0.0,5.0
29-08 07:14:02,1.863,18.012,80.124,0.0,0.0,0.0,130740224.0,25743360.0,262819840.0,3594960896.0,2048.0,17081.0,0.0,0.0,0.0,0.0,1188.0,20857.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,52311.0,136418.0,2.0,0.0,5.0
29-08 07:14:03,0.926,18.519,80.556,0.0,0.0,0.0,130449408.0,25743360.0,262819840.0,3595251712.0,2048.0,17081.0,0.0,32768.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,50526.0,133441.0,5.0,0.0,5.0
29-08 07:14:04,2.550,18.130,79.320,0.0,0.0,0.0,130379776.0,25743360.0,262819840.0,3595321344.0,2048.0,17081.0,0.0,73728.0,0.0,4.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,36067.0,117546.0,5.0,0.0,5.0
29-08 07:14:05,7.547,21.024,71.429,0.0,0.0,0.0,131256320.0,25743360.0,262819840.0,3594444800.0,2112.0,17077.0,0.0,0.0,0.0,0.0,1182.0,17764.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,26919.0,101906.0,6.0,0.0,13.0
29-08 07:14:06,2.006,15.473,82.521,0.0,0.0,0.0,130965504.0,25743360.0,262819840.0,3594735616.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,28096.0,108940.0,5.0,0.0,5.0
29-08 07:14:07,10.116,18.497,71.387,0.0,0.0,0.0,130650112.0,25743360.0,262823936.0,3595046912.0,2080.0,17074.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,34203.0,116478.0,6.0,0.0,7.0
29-08 07:14:08,1.558,17.445,80.997,0.0,0.0,0.0,130572288.0,25743360.0,262828032.0,3595120640.0,2048.0,17082.0,0.0,49152.0,0.0,4.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,42502.0,125140.0,3.0,0.0,10.0
29-08 07:14:09,1.458,20.408,78.134,0.0,0.0,0.0,130605056.0,25743360.0,262828032.0,3595087872.0,2048.0,17079.0,0.0,57344.0,0.0,6.0,1248.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43808.0,127763.0,4.0,0.0,5.0
29-08 07:14:10,1.466,19.941,78.592,0.0,0.0,0.0,130568192.0,25743360.0,262832128.0,3595120640.0,2048.0,17079.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43790.0,127652.0,4.0,0.0,5.0
29-08 07:14:11,1.231,16.308,82.462,0.0,0.0,0.0,130826240.0,25743360.0,262832128.0,3594862592.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43714.0,127509.0,3.0,0.0,5.0
29-08 07:14:12,2.102,18.318,79.580,0.0,0.0,0.0,130859008.0,25743360.0,262832128.0,3594829824.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,47683.0,131897.0,4.0,0.0,5.0
29-08 07:14:13,0.952,19.365,79.365,0.317,0.0,0.0,130822144.0,25743360.0,262836224.0,3594862592.0,2080.0,17079.0,0.0,49152.0,0.0,4.0,1182.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58841.0,143869.0,5.0,0.0,5.0
29-08 07:14:14,1.954,16.612,81.433,0.0,0.0,0.0,130699264.0,25743360.0,262840320.0,3594981376.0,2080.0,17079.0,0.0,16384.0,0.0,4.0,1308.0,20941.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58787.0,143744.0,4.0,0.0,5.0
29-08 07:14:15,8.125,19.375,72.500,0.0,0.0,0.0,130560000.0,25743360.0,262840320.0,3595120640.0,2080.0,17076.0,0.0,0.0,0.0,0.0,1483.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,54876.0,135487.0,3.0,0.0,13.0
29-08 07:14:16,0.938,20.938,78.125,0.0,0.0,0.0,130490368.0,25743360.0,262840320.0,3595190272.0,2080.0,17076.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58863.0,143867.0,5.0,0.0,5.0
29-08 07:14:17,1.266,19.304,79.430,0.0,0.0,0.0,130461696.0,25743360.0,262844416.0,3595214848.0,2080.0,17076.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58784.0,143715.0,4.0,0.0,5.0
29-08 07:14:18,2.795,21.118,76.087,0.0,0.0,0.0,127885312.0,25743360.0,262844416.0,3597791232.0,2080.0,17061.0,0.0,49152.0,0.0,4.0,1122.0,18795.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58075.0,142256.0,5.0,0.0,10.0
29-08 07:14:19,9.649,21.637,68.713,0.0,0.0,0.0,130424832.0,25743360.0,262848512.0,3595247616.0,2080.0,17077.0,0.0,0.0,0.0,0.0,1481.0,20092.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,45538.0,128955.0,3.0,0.0,7.0
29-08 07:14:20,3.012,16.867,79.819,0.0,0.0,0.301,130306048.0,25743360.0,262848512.0,3595366400.0,2080.0,17078.0,0.0,8192.0,0.0,2.0,1310.0,19892.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,43634.0,127139.0,5.0,0.0,5.0
29-08 07:14:21,1.238,19.814,78.947,0.0,0.0,0.0,130162688.0,25743360.0,262852608.0,3595505664.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1477.0,19325.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,51893.0,137264.0,2.0,0.0,8.0
29-08 07:14:22,1.502,24.625,73.874,0.0,0.0,0.0,130195456.0,25743360.0,262852608.0,3595472896.0,2080.0,17080.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58256.0,143190.0,5.0,0.0,5.0
29-08 07:14:23,2.469,22.222,75.309,0.0,0.0,0.0,130162688.0,25743360.0,262852608.0,3595505664.0,2080.0,17079.0,0.0,0.0,0.0,0.0,1248.0,19826.0,9.0,10.0,0.0,1.0,0.0,178.0,16.0,12.0,0.0,0.0,58129.0,142792.0,2.0,0.0,0.0
