"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","sensor",,,,"User:","root"
"Cmdline:","dstat -t --cpu --mem --fs -d --disk-tps -n --tcp --socket -y -p -N eth0 --output 2022-08-21-16-09-01-log.csv 1 360",,,,"Date:","21 Aug 2022 16:09:01 CEST"

"system","total cpu usage",,,,,,"memory usage",,,,"filesystem",,"dsk/total",,"dsk/total",,"net/eth0",,"tcp sockets",,,,,"sockets",,,,,"system",,"procs",,
21-08 16:09:10,4.444,23.056,72.500,0.0,0.0,0.0,131051520.0,21377024.0,263036928.0,3598798848.0,2176.0,15411.0,0.0,0.0,0.0,0.0,1308.0,18903.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43708.0,127697.0,1.0,0.0,5.0
21-08 16:09:11,7.643,15.924,76.433,0.0,0.0,0.0,130936832.0,21377024.0,263041024.0,3598909440.0,2176.0,15407.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,52339.0,127206.0,1.0,0.0,13.0
21-08 16:09:12,2.174,20.807,77.019,0.0,0.0,0.0,130437120.0,21377024.0,263041024.0,3599409152.0,2176.0,15415.0,0.0,0.0,0.0,0.0,1380.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57905.0,142929.0,1.0,0.0,10.0
21-08 16:09:13,0.896,20.0,79.104,0.0,0.0,0.0,130437120.0,21377024.0,263041024.0,3599409152.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,46200.0,129640.0,1.0,0.0,5.0
21-08 16:09:14,2.047,19.591,78.363,0.0,0.0,0.0,130396160.0,21385216.0,263041024.0,3599441920.0,2176.0,15412.0,0.0,24576.0,0.0,4.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43679.0,126412.0,4.0,0.0,5.0
21-08 16:09:15,1.700,22.380,75.921,0.0,0.0,0.0,130424832.0,21385216.0,263045120.0,3599409152.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1344.0,20947.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43476.0,126609.0,2.0,0.0,9.0
21-08 16:09:16,1.305,25.587,73.107,0.0,0.0,0.0,130424832.0,21385216.0,263045120.0,3599409152.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1441.0,18951.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,32831.0,115387.0,2.0,0.0,5.0
21-08 16:09:17,1.326,24.138,74.536,0.0,0.0,0.0,130646016.0,21385216.0,263049216.0,3599183872.0,2176.0,15412.0,0.0,8192.0,0.0,2.0,1421.0,21123.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,32626.0,114532.0,0.0,0.0,5.0
21-08 16:09:18,2.326,23.773,73.902,0.0,0.0,0.0,131026944.0,21385216.0,263053312.0,3598798848.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1369.0,18986.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28253.0,109770.0,3.0,0.0,5.0
21-08 16:09:19,3.906,24.479,71.615,0.0,0.0,0.0,130760704.0,21393408.0,263053312.0,3599056896.0,2176.0,15412.0,0.0,49152.0,0.0,4.0,1374.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,36882.0,118928.0,5.0,0.0,5.0
21-08 16:09:20,1.847,27.177,70.976,0.0,0.0,0.0,131051520.0,21393408.0,263053312.0,3598766080.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43775.0,126317.0,0.0,0.0,5.0
21-08 16:09:21,12.821,22.222,64.957,0.0,0.0,0.0,131284992.0,21393408.0,263061504.0,3598524416.0,2176.0,15407.0,0.0,0.0,0.0,0.0,1254.0,19892.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,33941.0,114180.0,4.0,0.0,15.0
21-08 16:09:22,2.360,19.469,77.876,0.295,0.0,0.0,131563520.0,21393408.0,263061504.0,3598245888.0,2176.0,15415.0,0.0,196608.0,0.0,24.0,1314.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43245.0,126702.0,5.0,0.0,11.0
21-08 16:09:23,2.053,19.355,78.592,0.0,0.0,0.0,131395584.0,21393408.0,263065600.0,3598409728.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43213.0,126749.0,1.0,0.0,5.0
21-08 16:09:24,2.229,17.834,79.936,0.0,0.0,0.0,131645440.0,21401600.0,263065600.0,3598151680.0,2176.0,15412.0,0.0,49152.0,0.0,4.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58252.0,142647.0,1.0,0.0,5.0
21-08 16:09:25,1.974,15.789,82.237,0.0,0.0,0.0,131641344.0,21401600.0,263069696.0,3598151680.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1254.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58240.0,142612.0,1.0,0.0,5.0
21-08 16:09:26,0.962,18.590,80.449,0.0,0.0,0.0,131514368.0,21401600.0,263069696.0,3598278656.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58142.0,142448.0,2.0,0.0,5.0
21-08 16:09:27,2.395,22.455,75.150,0.0,0.0,0.0,131289088.0,21401600.0,263069696.0,3598503936.0,2144.0,15412.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58151.0,142281.0,1.0,0.0,5.0
21-08 16:09:28,2.222,18.095,79.683,0.0,0.0,0.0,131543040.0,21401600.0,263073792.0,3598245888.0,2144.0,15412.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58286.0,142772.0,2.0,0.0,5.0
21-08 16:09:29,2.875,18.530,78.594,0.0,0.0,0.0,131543040.0,21409792.0,263065600.0,3598245888.0,2144.0,15418.0,0.0,24576.0,0.0,4.0,1442.0,20321.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58165.0,142452.0,2.0,0.0,8.0
21-08 16:09:30,1.587,18.730,79.683,0.0,0.0,0.0,131543040.0,21409792.0,263065600.0,3598245888.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1380.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58335.0,142828.0,3.0,0.0,5.0
21-08 16:09:31,9.062,18.438,72.500,0.0,0.0,0.0,131391488.0,21409792.0,263065600.0,3598397440.0,2176.0,15412.0,0.0,0.0,0.0,0.0,924.0,14671.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,54094.0,133965.0,2.0,0.0,13.0
21-08 16:09:32,8.056,25.833,66.111,0.0,0.0,0.0,131530752.0,21409792.0,263077888.0,3598245888.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1747.0,22985.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,44179.0,125446.0,5.0,0.0,12.0
21-08 16:09:33,1.187,19.585,79.228,0.0,0.0,0.0,131305472.0,21409792.0,263077888.0,3598471168.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43249.0,127978.0,1.0,0.0,5.0
21-08 16:09:34,2.388,23.582,74.030,0.0,0.0,0.0,131293184.0,21417984.0,263081984.0,3598471168.0,2144.0,15416.0,0.0,24576.0,0.0,4.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58480.0,143429.0,1.0,0.0,5.0
21-08 16:09:35,2.236,17.891,79.872,0.0,0.0,0.0,131260416.0,21417984.0,263081984.0,3598503936.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1122.0,20249.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58201.0,143333.0,1.0,0.0,5.0
21-08 16:09:36,1.242,21.118,77.640,0.0,0.0,0.0,131256320.0,21417984.0,263086080.0,3598503936.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1314.0,19403.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58051.0,143292.0,2.0,0.0,5.0
21-08 16:09:37,3.916,21.988,74.096,0.0,0.0,0.0,131280896.0,21417984.0,263086080.0,3598479360.0,2144.0,15416.0,0.0,0.0,0.0,0.0,1355.0,19061.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57562.0,142151.0,5.0,0.0,6.0
21-08 16:09:38,2.121,20.606,77.273,0.0,0.0,0.0,131272704.0,21417984.0,263086080.0,3598487552.0,2112.0,15412.0,0.0,0.0,0.0,0.0,1345.0,20958.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59328.0,145621.0,2.0,0.0,9.0
21-08 16:09:39,1.911,15.924,81.847,0.318,0.0,0.0,131260416.0,21426176.0,263090176.0,3598487552.0,2080.0,15412.0,0.0,24576.0,0.0,4.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59085.0,145573.0,3.0,0.0,5.0
21-08 16:09:40,1.502,20.721,77.778,0.0,0.0,0.0,131227648.0,21426176.0,263090176.0,3598520320.0,2016.0,15412.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,59277.0,145966.0,2.0,0.0,5.0
21-08 16:09:41,8.036,20.536,71.429,0.0,0.0,0.0,131526656.0,21426176.0,263090176.0,3598221312.0,2016.0,15409.0,0.0,0.0,0.0,0.0,924.0,19033.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,55370.0,138181.0,3.0,0.0,13.0
21-08 16:09:42,3.927,13.897,82.175,0.0,0.0,0.0,131260416.0,21426176.0,263094272.0,3598483456.0,1952.0,15412.0,0.0,0.0,0.0,0.0,1776.0,19654.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,61328.0,151994.0,4.0,0.0,10.0
21-08 16:09:43,8.657,19.104,72.239,0.0,0.0,0.0,130719744.0,21426176.0,263094272.0,3599024128.0,1888.0,15410.0,0.0,0.0,0.0,0.0,1212.0,19916.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,55159.0,142458.0,0.0,0.0,7.0
21-08 16:09:44,2.145,17.694,80.161,0.0,0.0,0.0,130596864.0,21434368.0,263098368.0,3599134720.0,1824.0,15410.0,0.0,24576.0,0.0,4.0,1248.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,47295.0,140034.0,0.0,0.0,5.0
21-08 16:09:45,4.678,21.930,73.392,0.0,0.0,0.0,130289664.0,21434368.0,263102464.0,3599437824.0,2144.0,15406.0,0.0,0.0,0.0,0.0,3389.0,21103.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,56295.0,143062.0,1.0,0.0,27.0
21-08 16:09:46,1.813,23.565,74.622,0.0,0.0,0.0,130269184.0,21434368.0,263106560.0,3599454208.0,2176.0,15406.0,0.0,0.0,0.0,0.0,1380.0,20923.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,57736.0,142388.0,1.0,0.0,5.0
21-08 16:09:47,0.952,18.730,80.317,0.0,0.0,0.0,130285568.0,21434368.0,263106560.0,3599437824.0,2176.0,15408.0,0.0,0.0,0.0,0.0,1182.0,18837.0,9.0,11.0,0.0,2.0,0.0,180.0,17.0,12.0,0.0,0.0,58335.0,143955.0,3.0,0.0,3.0
21-08 16:09:48,2.752,20.795,76.453,0.0,0.0,0.0,130265088.0,21434368.0,263110656.0,3599454208.0,2176.0,15402.0,0.0,0.0,0.0,0.0,1308.0,20899.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58295.0,143751.0,4.0,0.0,2.0
21-08 16:09:49,2.589,17.476,79.612,0.324,0.0,0.0,130248704.0,21442560.0,263110656.0,3599462400.0,2176.0,15410.0,0.0,24576.0,0.0,4.0,1562.0,19291.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58096.0,143407.0,1.0,0.0,8.0
21-08 16:09:50,3.077,20.0,76.923,0.0,0.0,0.0,130248704.0,21442560.0,263110656.0,3599462400.0,2176.0,15408.0,0.0,0.0,0.0,0.0,1404.0,19982.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58208.0,143609.0,1.0,0.0,5.0
21-08 16:09:51,8.710,15.161,75.806,0.0,0.0,0.323,130838528.0,21442560.0,263110656.0,3598872576.0,2176.0,15404.0,0.0,0.0,0.0,0.0,1404.0,19892.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,54097.0,129312.0,1.0,0.0,13.0
21-08 16:09:52,2.353,19.706,77.941,0.0,0.0,0.0,130502656.0,21442560.0,263114752.0,3599204352.0,2176.0,15416.0,0.0,0.0,0.0,0.0,1408.0,18979.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43378.0,126720.0,3.0,0.0,10.0
21-08 16:09:53,2.778,14.198,83.025,0.0,0.0,0.0,130502656.0,21442560.0,263114752.0,3599204352.0,2176.0,15413.0,0.0,40960.0,0.0,4.0,1122.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43002.0,125774.0,4.0,0.0,5.0
21-08 16:09:54,3.933,21.910,74.157,0.0,0.0,0.0,128651264.0,21450752.0,263114752.0,3601047552.0,2144.0,15394.0,0.0,40960.0,0.0,4.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,42831.0,124973.0,6.0,0.0,5.0
21-08 16:09:55,6.748,16.564,76.687,0.0,0.0,0.0,130580480.0,21450752.0,263122944.0,3599110144.0,2144.0,15410.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,42807.0,125271.0,3.0,0.0,7.0
21-08 16:09:56,2.959,17.456,79.586,0.0,0.0,0.0,130838528.0,21450752.0,263122944.0,3598852096.0,2176.0,15410.0,0.0,0.0,0.0,0.0,1314.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43108.0,125790.0,2.0,0.0,5.0
21-08 16:09:57,1.802,17.718,80.480,0.0,0.0,0.0,130871296.0,21450752.0,263122944.0,3598819328.0,2176.0,15410.0,0.0,0.0,0.0,0.0,1355.0,19061.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43707.0,126304.0,3.0,0.0,5.0
21-08 16:09:58,2.065,18.879,79.056,0.0,0.0,0.0,130744320.0,21450752.0,263122944.0,3598946304.0,2176.0,15410.0,0.0,106496.0,0.0,4.0,1345.0,20958.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43607.0,125883.0,5.0,0.0,5.0
21-08 16:09:59,0.601,18.318,81.081,0.0,0.0,0.0,130723840.0,21458944.0,263127040.0,3598954496.0,2176.0,15405.0,0.0,40960.0,0.0,4.0,1212.0,18885.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43628.0,126020.0,6.0,0.0,5.0
21-08 16:10:00,1.818,21.212,76.970,0.0,0.0,0.0,130723840.0,21458944.0,263127040.0,3598954496.0,2176.0,15405.0,0.0,0.0,0.0,0.0,1248.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,50923.0,133553.0,2.0,0.0,5.0
21-08 16:10:01,8.571,18.095,73.333,0.0,0.0,0.0,131063808.0,21458944.0,263127040.0,3598614528.0,2208.0,15402.0,0.0,0.0,0.0,0.0,924.0,20064.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,54269.0,134258.0,3.0,0.0,13.0
21-08 16:10:02,1.942,17.799,80.259,0.0,0.0,0.0,130977792.0,21458944.0,263131136.0,3598696448.0,2176.0,15410.0,0.0,0.0,0.0,0.0,1710.0,19654.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58159.0,142584.0,6.0,0.0,10.0
21-08 16:10:03,1.582,18.671,79.747,0.0,0.0,0.0,130977792.0,21458944.0,263131136.0,3598696448.0,2176.0,15407.0,0.0,24576.0,0.0,4.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58232.0,142746.0,2.0,0.0,5.0
21-08 16:10:04,1.597,18.211,80.192,0.0,0.0,0.0,130936832.0,21467136.0,263131136.0,3598729216.0,2208.0,15407.0,0.0,40960.0,0.0,4.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58279.0,142826.0,5.0,0.0,5.0
21-08 16:10:05,1.961,16.013,82.026,0.0,0.0,0.0,130707456.0,21467136.0,263135232.0,3598954496.0,2208.0,15407.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,58256.0,142840.0,3.0,0.0,5.0
21-08 16:10:06,9.496,20.475,70.030,0.0,0.0,0.0,130703360.0,21467136.0,263139328.0,3598954496.0,2176.0,15405.0,0.0,0.0,0.0,0.0,1314.0,20923.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,48624.0,132377.0,1.0,0.0,7.0
21-08 16:10:07,2.222,20.0,77.778,0.0,0.0,0.0,130969600.0,21467136.0,263139328.0,3598688256.0,2176.0,15405.0,0.0,0.0,0.0,0.0,1188.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57456.0,141888.0,6.0,0.0,6.0
21-08 16:10:08,1.274,21.975,76.752,0.0,0.0,0.0,130965504.0,21467136.0,263143424.0,3598688256.0,2176.0,15405.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57293.0,141098.0,5.0,0.0,5.0
21-08 16:10:09,2.128,23.100,74.468,0.304,0.0,0.0,130953216.0,21475328.0,263147520.0,3598688256.0,2176.0,15411.0,0.0,24576.0,0.0,4.0,1508.0,21353.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52917.0,136225.0,3.0,0.0,8.0
21-08 16:10:10,2.727,20.909,76.364,0.0,0.0,0.0,130695168.0,21475328.0,263147520.0,3598946304.0,2176.0,15409.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,51244.0,135229.0,4.0,0.0,5.0
21-08 16:10:11,7.879,20.606,71.515,0.0,0.0,0.0,131575808.0,21475328.0,263147520.0,3598065664.0,2208.0,15405.0,0.0,0.0,0.0,0.0,1423.0,19958.0,9.0,11.0,0.0,1.0,0.0,181.0,17.0,12.0,0.0,0.0,43641.0,124109.0,4.0,0.0,13.0
21-08 16:10:12,2.795,16.149,81.056,0.0,0.0,0.0,130949120.0,21475328.0,263151616.0,3598688256.0,2144.0,15415.0,0.0,0.0,0.0,0.0,1314.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,42338.0,124419.0,2.0,0.0,10.0
21-08 16:10:13,1.983,19.830,78.187,0.0,0.0,0.0,130797568.0,21475328.0,263151616.0,3598839808.0,2144.0,15412.0,0.0,0.0,0.0,0.0,1188.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,37301.0,120437.0,2.0,0.0,5.0
21-08 16:10:14,1.950,18.106,79.666,0.0,0.0,0.279,130420736.0,21483520.0,263155712.0,3599204352.0,2144.0,15412.0,0.0,24576.0,0.0,4.0,1314.0,20857.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28179.0,110282.0,4.0,0.0,5.0
21-08 16:10:15,2.299,15.805,81.897,0.0,0.0,0.0,130678784.0,21483520.0,263155712.0,3598946304.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1381.0,18951.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,28504.0,111071.0,4.0,0.0,5.0
21-08 16:10:16,2.395,16.766,80.838,0.0,0.0,0.0,130932736.0,21483520.0,263159808.0,3598688256.0,2176.0,15412.0,0.0,0.0,0.0,0.0,1182.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,41671.0,125483.0,2.0,0.0,5.0
21-08 16:10:17,7.485,23.353,69.162,0.0,0.0,0.0,130899968.0,21483520.0,263159808.0,3598721024.0,2144.0,15409.0,0.0,0.0,0.0,0.0,1421.0,20092.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,52628.0,136508.0,2.0,0.0,7.0
21-08 16:10:18,1.534,16.258,82.209,0.0,0.0,0.0,131170304.0,21483520.0,263163904.0,3598446592.0,2144.0,15409.0,0.0,0.0,0.0,0.0,1345.0,18896.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43097.0,127687.0,5.0,0.0,5.0
21-08 16:10:19,3.090,20.506,76.404,0.0,0.0,0.0,131145728.0,21491712.0,263163904.0,3598462976.0,2144.0,15409.0,0.0,24576.0,0.0,4.0,1308.0,19826.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,39668.0,123446.0,3.0,0.0,5.0
21-08 16:10:20,1.705,18.466,79.830,0.0,0.0,0.0,131178496.0,21491712.0,263163904.0,3598430208.0,2144.0,15409.0,0.0,0.0,0.0,0.0,1182.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,31762.0,113868.0,3.0,0.0,5.0
21-08 16:10:21,5.970,21.194,72.836,0.0,0.0,0.0,131391488.0,21491712.0,263163904.0,3598217216.0,2176.0,15413.0,0.0,0.0,0.0,0.0,1122.0,18795.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43298.0,124439.0,7.0,0.0,10.0
21-08 16:10:22,4.425,21.239,74.336,0.0,0.0,0.0,130789376.0,21491712.0,263168000.0,3598815232.0,2144.0,15418.0,0.0,0.0,0.0,0.0,1446.0,22020.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,43401.0,125880.0,5.0,0.0,15.0
21-08 16:10:23,1.770,19.764,78.466,0.0,0.0,0.0,130498560.0,21491712.0,263168000.0,3599106048.0,2144.0,15418.0,0.0,0.0,0.0,0.0,1278.0,18885.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,45672.0,130240.0,4.0,0.0,5.0
21-08 16:10:24,1.875,21.562,76.250,0.312,0.0,0.0,130781184.0,21499904.0,263168000.0,3598815232.0,2144.0,15418.0,0.0,24576.0,0.0,4.0,1362.0,18975.0,9.0,11.0,0.0,1.0,0.0,180.0,17.0,12.0,0.0,0.0,57524.0,141915.0,5.0,0.0,5.0
